,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
1912544,197,178,0,2190352.8,-1,0.998803,3094505.4,,,0.998653,25382.1,1.000298,5620.02,1.0,-13.740063,9790,178_0_197
2662692,197,246,340,1660481.14,-1,1.005607,46186531.88,0.986563,0.995219,1.005607,19254.3,1.005709,91047.5,1.005625,3.4201145,13564,246_340_197
649154,126,61,120,5560472.0,-1,0.999833,31925092.68,,,0.999833,13682.0,0.999979,47551.9,0.999866,-13.0701065,3367,61_120_126
3855511,131,355,170,4909641.92,1,0.997573,5292164.46,,,0.997449,82544.2,0.997573,8816.5,0.997561,2.4700165,19542,355_170_131
601972,12,56,450,650961.55,-1,1.002101,60242905.44,0.999758,1.00124,1.002101,1047.75,1.002244,28502.88,1.002106,1.2600422,3125,56_450_12
755354,186,71,60,0.0,0,0.999504,13118526.64,,,0.999504,16134.0,0.999628,22913.12,0.999555,2.8300285,3911,71_60_186
4310715,135,396,380,0.0,0,1.000513,3458212.55,1.000513,1.000513,0.999974,65626.38,1.000513,108655.84,1.000177,5.120039,21818,396_380_135
2715403,173,251,240,1023327.9,1,1.0,2079993.3,,,0.99955,266.58,1.000225,54152.28,0.999553,4.309416,13829,251_240_173
2767834,67,256,130,509950.92,-1,0.999356,30321818.83,,,0.999356,17159.0,0.999589,13730.4,0.999485,-0.5799532,14093,256_130_67
4138838,58,381,40,25402366.43,1,1.003056,29236251.02,,,1.002531,45371.88,1.003056,10508.25,1.002957,9.549856,20959,381_40_58
3574935,155,329,440,0.0,0,1.005712,8461716.63,1.005712,1.005712,1.005405,588.12,1.005712,490.25,1.005573,11.999607,18139,329_440_155
3289547,112,303,470,92215126.15,-1,0.995721,1028797302.78,0.990682,0.99277,0.995721,10928.07,0.995793,196166.12,0.995725,0.97990036,16712,303_470_112
3969627,47,365,380,151742.31,1,0.999861,6461960.22,1.003558,1.000161,0.999662,26515.9,0.999861,45536.4,0.999735,10.219812,20113,365_380_47
3592657,77,331,230,8130433.51,1,1.001268,24054662.11,,,1.000888,33788.46,1.0013,7897.75,1.001222,-4.9102306,18228,331_230_77
1643490,45,153,100,124193615.94,-1,0.999838,933779508.07,,,0.999803,56274.0,0.999945,28141.0,0.999898,-7.6299906,8425,153_100_45
3528484,104,325,320,0.0,0,0.998776,29401836.05,0.998776,0.998776,0.998531,115547.6,0.998776,12183.0,0.998753,4.0602684,17907,325_320_104
1166062,91,109,60,4309939.5,-1,0.999047,16970252.23,,,0.998698,2866.4,0.998907,143.35,0.998897,-3.5202503,6001,109_60_91
548114,87,51,420,0.0,0,1.001891,9517019.7,1.001891,1.001891,1.001574,26911.0,1.001891,14821.56,1.001778,2.5904179,2847,51_420_87
622447,119,58,400,0.0,0,0.998941,4649630.04,0.998941,0.998941,0.998941,28801.74,0.9994,36442.5,0.999144,18.789768,3230,58_400_119
1566898,87,146,60,1801525.93,1,0.998938,6653467.17,,,0.998143,18648.63,0.998938,62.84,0.998935,7.0798397,8036,146_60_87
3919107,127,361,50,593409.99,-1,0.999747,16507057.84,,,0.999362,5454.0,1.000462,3458.0,1.000035,-2.9700994,19860,361_50_127
945976,53,88,440,9380926.93,1,1.002887,49714001.87,1.006768,1.006768,1.002738,47160.36,1.002887,44882.92,1.002814,-1.090169,4884,88_440_53
1134816,170,106,120,0.0,0,1.001024,9717800.96,,,1.000752,44517.38,1.001024,10930.64,1.000971,-2.6798248,5842,106_120_170
968229,45,90,470,44468076.3,-1,0.999396,1211852123.28,0.99637,0.996969,0.999336,26684.0,0.999396,53704.77,0.999356,1.5497208,4997,90_470_45
5106575,195,469,20,3497431.08,-1,0.999434,21138075.01,,,0.999434,35929.62,0.999669,26167.68,0.99957,4.0197372,25797,469_20_195
2239909,89,208,0,4566118.67,1,0.998818,29170492.71,,,0.997828,4323.93,1.005568,11173.0,1.0,-17.53986,11440,208_0_89
3367339,104,310,510,91640.39,-1,1.000225,26977021.33,1.000225,1.000225,1.000225,145159.5,1.000507,126131.52,1.000376,-5.940199,17101,310_510_104
1037610,83,97,140,67805489.25,-1,1.002957,94915032.12,,,1.002957,158156.68,1.003159,172231.02,1.003054,1.0299683,5349,97_140_83
3501201,21,323,60,1842540.0,-1,0.999252,2041132.0,,,0.999252,5346.0,0.999439,25237.84,0.999285,2.219677,17771,323_60_21
4419993,13,406,350,0.0,0,0.997147,32947299.29,0.997147,0.997147,0.997147,2114.2,0.997618,12162.4,0.997217,-0.6699562,22365,406_350_13
1473317,25,137,260,0.0,0,0.998118,11762989.9,,,0.997468,3655.34,0.998118,215.16,0.998082,-2.2101402,7561,137_260_25
1736322,91,161,410,964477.07,1,0.998553,27881763.62,1.003343,1.002146,0.998054,80100.0,0.998653,4302.58,0.998622,4.0197372,8896,161_410_91
3617154,174,333,350,0.0,0,0.99683,3455793.13,0.99683,0.99683,0.99683,16653.0,0.997609,37036.98,0.997072,-6.8199635,18350,333_350_174
4396897,117,404,290,1415655.2,1,0.999381,4278831.74,,,0.998405,279739.35,0.999381,137687.04,0.999059,8.670092,22249,404_290_117
3676592,12,339,30,47260460.26,1,1.000631,78035708.72,,,1.00028,14554.89,1.000631,28549.0,1.000399,3.7896633,18648,339_30_12
4983556,176,457,470,2705017.91,-1,0.997972,25964397.29,0.996515,0.997098,0.997972,80886.69,0.998264,12400.31,0.998225,-1.9800663,25182,457_470_176
3286817,182,303,330,2186720.89,-1,0.995428,10789255.48,0.954455,0.988693,0.995428,21282.0,0.995709,42788.88,0.995521,-1.7499924,16698,303_330_182
3947276,96,363,360,1208429.0,1,1.001019,58358391.5,1.010701,1.007134,1.000764,11784.0,1.001019,80740.95,1.000797,3.670454,20001,363_360_96
5039025,45,462,500,18045052.84,1,0.999579,736427006.24,0.999639,0.999609,0.99952,35400.82,0.999579,42750.72,0.999547,-1.4102459,25460,462_500_45
4633536,156,426,20,1014145.32,-1,0.999018,1936456.0,,,0.999018,48049.28,1.000312,2697.77,1.000244,-9.670258,23432,426_20_156
1012187,72,94,500,905429.02,1,1.00554,90366480.87,1.006607,1.006158,1.005484,89500.0,1.00554,91295.1,1.005511,14.159679,5220,94_500_72
1859681,129,173,70,0.0,0,0.998855,492582.72,,,0.998594,5754.0,0.999896,15748.1,0.998943,17.809868,9522,173_70_129
696676,66,65,360,2448639.0,1,0.999878,7741102.5,1.044566,1.023379,0.999513,18715.38,1.000244,8707.37,1.000012,-1.2797117,3611,65_360_66
4528293,113,416,260,5981912.82,-1,0.999323,17393055.9,,,0.999323,128252.75,0.999603,10005.8,0.999583,5.6302547,22906,416_260_113
4815445,65,442,320,109825.7,-1,0.99859,20531070.84,0.996721,0.998356,0.99859,52313.76,0.998824,73743.75,0.998687,-7.06017,24342,442_320_65
351527,3,33,170,18926534.4,-1,1.000228,240880349.68,,,1.000228,2399.54,1.000411,42763.28,1.000237,-1.5598536,1832,33_170_3
5179627,47,475,380,0.0,0,0.999705,8876776.59,0.999705,0.999705,0.999705,87066.9,0.999984,25697.28,0.999921,4.8601627,26163,475_380_47
3784680,100,348,480,0.0,0,1.001095,4405891.27,1.001095,1.001095,0.999457,49666.2,1.001095,118802.84,0.999941,0.90003014,19188,348_480_100
1398527,96,130,310,9357131.68,1,0.999783,69307900.35,1.036408,1.029139,0.999643,2502.85,0.999783,29895.36,0.999654,-5.5998564,7181,130_310_96
801884,65,75,240,2614118.66,-1,0.999544,25907044.37,,,0.999729,97578.0,0.999913,57581.64,0.999845,6.170273,4149,75_240_65
4143530,150,381,270,11314376.97,-1,1.000603,20129997.24,,,1.000482,58061.5,1.000784,1659.4,1.000776,15.809536,20982,381_270_150
4171582,2,384,30,6691087.05,1,0.999655,3892021.45,,,0.998678,24592.1,1.000631,56862.0,0.999268,0.9095669,21123,384_30_2
2472824,175,229,150,117851925.83,1,0.997617,337894189.31,,,0.997117,217257.0,0.998085,2174.68,0.998076,4.5502186,12610,229_150_175
829597,145,78,0,2642262.58,1,0.999832,2596286.06,,,0.999832,5901.0,1.001018,35802.48,1.0,-2.0998716,4290,78_0_145
584527,27,55,100,0.0,0,0.99992,8440118.24,,,0.99992,16984.16,1.000158,336.4,1.000154,3.9601326,3035,55_100_27
4681164,184,430,200,4252917.01,-1,0.997529,5726896.47,,,0.997529,1883.84,0.997825,134.6,0.997806,-9.080172,23670,430_200_184
855956,41,80,250,41567399.1,1,1.005838,313662757.59,,,1.00568,28915.25,1.005933,17798.48,1.005837,-8.670092,4425,80_250_41
1658663,49,154,320,2665399.11,-1,1.002922,15583844.19,0.982392,0.987415,1.002922,38756.48,1.00314,168609.03,1.002963,-13.629794,8502,154_320_49
2076233,191,193,20,13757547.49,1,0.998739,320895695.2,,,0.998381,781.39,0.998879,781.78,0.99863,10.709763,10617,193_20_191
1697086,57,158,70,29427255.04,-1,1.00131,79730110.81,,,1.001016,5997.31,1.001493,55637.94,1.001062,-1.0198355,8697,158_70_57
213990,133,20,150,1367738.98,1,0.999734,29955708.41,,,0.999517,105893.0,0.999734,8473.28,0.999718,3.2997131,1115,20_150_133
275418,121,26,50,14199180.39,-1,0.999821,12859041.2,,,0.999821,79309.44,1.000104,108975.52,0.99994,5.4597855,1435,26_50_121
5059232,52,464,410,0.0,0,0.997777,7162641.62,0.997777,0.997777,0.997581,13530.09,0.997777,15262.5,0.997673,-4.1401386,25561,464_410_52
2310755,91,214,260,7379898.84,1,1.001166,12738872.08,,,1.000944,270.36,1.001166,2433.78,1.000966,4.580021,11796,214_260_91
260584,68,24,380,2219931.61,1,0.99895,20247440.54,1.00845,1.005371,0.998862,48940.05,0.99895,14649.24,0.998929,-1.1098385,1358,24_380_68
1980976,85,184,170,69803282.35,-1,1.005375,28010298.02,,,1.00519,8966.43,1.006781,27214.0,1.005585,45.319794,10137,184_170_85
575286,99,54,170,6856106.01,1,1.000049,26947647.03,,,0.99979,86031.34,1.000049,44375.04,0.999961,-2.1499395,2987,54_170_99
4944450,70,454,170,403417.87,-1,0.995561,243954.66,,,0.995561,10485.9,0.997299,11480.0,0.996391,29.740334,24987,454_170_70
1216762,164,113,430,0.0,0,0.999086,20537009.69,0.999086,0.999086,0.998731,14067.0,0.999015,4643.43,0.998945,4.2903423,6258,113_430_164
2394751,110,222,80,101039664.08,1,0.997841,52476823.32,,,0.997689,51351.3,0.997841,39507.0,0.997775,-7.5900555,12218,222_80_110
2042398,128,189,520,3075677.96,1,0.998945,43276091.91,1.001048,1.001048,0.998783,171081.54,0.998945,35568.0,0.998917,-7.5399876,10447,189_520_128
1055871,22,98,520,15962306.3,-1,1.002513,231734603.67,1.000811,1.000811,1.002513,67187.23,1.002668,5572.8,1.002656,-15.95974,5442,98_520_22
240045,74,22,410,1870726.04,-1,1.00231,27928189.49,0.988104,0.999299,1.002226,107835.0,1.002631,719.19,1.002628,-3.3599138,1251,22_410_74
2197275,41,204,60,27110259.25,1,1.001049,155201797.54,,,1.000864,16383.21,1.001357,9412.82,1.001177,-5.67019,11226,204_60_41
1794014,61,167,40,0.0,0,1.002204,7273544.87,,,1.001683,13114.86,1.002204,76.96,1.002201,-8.419752,9189,167_40_61
5140346,166,472,60,1278310.41,1,1.000123,25528575.7,,,0.999846,115624.22,1.000123,107782.08,0.999989,-0.20980835,25966,472_60_166
5146673,93,472,380,666336.47,-1,0.995268,4220795.85,0.97391,0.982809,0.995268,25555.44,0.995624,16782.0,0.995483,-7.97987,25998,472_380_93
5003087,107,459,350,478711.57,-1,0.99879,13198216.92,0.98855,0.996111,0.99879,816.39,0.99912,24499.8,0.998801,8.189678,25280,459_350_107
749404,115,70,310,917856.14,-1,0.99897,40716810.55,0.998894,0.998894,0.998869,46236.06,0.999602,117059.12,0.999076,9.9003315,3881,70_310_115
2192174,115,203,350,0.0,0,1.002336,22037267.04,1.002336,1.002336,1.002336,2449.0,1.002909,50233.2,1.002363,-5.130172,11200,203_350_115
1746118,36,162,360,3009242.95,1,1.000363,111954187.26,1.026062,1.015732,1.000235,3921.25,1.000363,39844.98,1.000247,-1.9800663,8946,162_360_36
2826049,175,261,300,8447575.18,-1,0.998043,166311613.51,0.994602,0.994602,0.997961,24362.0,0.998043,36546.0,0.997994,0.12993813,14385,261_300_175
4208047,67,387,200,4600279.63,-1,0.999496,22353781.79,,,0.999496,9291.24,0.999728,2581.5,0.999677,1.5604496,21305,387_200_67
48021,49,4,310,43814.7,-1,1.001023,9739924.26,0.99996,1.001023,1.001023,146688.24,1.001289,133912.57,1.001162,4.210472,251,4_310_49
2035201,58,189,160,2833087.35,-1,1.001864,28884884.18,,,1.001887,11169.86,1.00254,42989.0,1.002022,12.439489,10411,189_160_58
2739001,89,253,330,1599903.61,1,0.999034,12857596.3,1.01232,1.01232,0.998657,34655.46,0.999034,9541.8,0.998952,-4.6998262,13948,253_330_89
4622507,127,425,20,1689979.69,1,1.000531,8507948.63,,,1.000086,5625.5,1.000886,47967.6,1.00017,3.349781,23377,425_20_127
4721177,197,434,0,4700761.11,-1,1.000876,3261245.0,,,0.999947,2151.5,1.000876,35489.68,1.0,-2.5498867,23870,434_0_197
4591115,135,422,100,2160648.58,1,1.001125,4096872.27,,,1.00058,11022.34,1.001125,67950.05,1.000656,-2.4700165,23220,422_100_135
999985,85,93,430,3849879.4,1,0.995984,113827783.56,1.096756,1.037855,0.995587,22565.0,0.995984,44019.3,0.995722,0.9703636,5158,93_430_85
2137757,24,198,370,179199.3,-1,0.996935,48681416.08,0.995325,0.996633,0.996935,19806.0,0.997338,1287.91,0.997313,0.48041344,10927,198_370_24
1063407,72,99,350,275522.38,1,1.00047,56634201.57,1.001983,1.000994,1.000412,17366.95,1.000586,8599.0,1.000529,2.1398067,5480,99_350_72
3304214,179,305,100,7228160.93,-1,0.997982,58703872.0,,,0.998057,19923.0,0.998132,1461.13,0.998127,-3.8701296,16785,305_100_179
3439663,28,317,280,1877593.44,1,1.000964,10370290.62,,,1.000649,3966.75,1.000964,3333.12,1.00082,2.1004677,17463,317_280_28
4232574,194,389,320,0.0,0,0.998847,10663073.44,0.998847,0.998847,0.998526,22598.25,0.998847,51945.88,0.998624,-0.7301569,21427,389_320_194
4302052,72,395,500,6239757.7,-1,1.000776,54301243.04,1.000175,1.000175,1.000721,7873.3,1.000831,37356.48,1.00074,3.219843,21775,395_500_72
1661076,99,154,440,4287949.67,-1,1.004481,35687681.25,1.00112,1.00112,1.004481,289686.12,1.004761,237776.76,1.004634,-30.440092,8514,154_440_99
1174949,114,109,510,217156.41,-1,1.00164,5991953.44,1.001007,1.001525,1.001582,68556.0,1.001928,182763.0,1.001676,0.62942505,6046,109_510_114
2640236,28,244,320,0.0,0,1.000119,19762594.62,1.000119,1.000119,1.000031,5659.5,1.000207,21396.69,1.000068,4.889965,13452,244_320_28
2426057,173,225,0,1786867.33,-1,1.001137,15778702.86,,,0.997922,30667.25,1.001216,18001.47,1.0,8.950233,12375,225_0_173
4932885,105,453,140,0.0,0,0.999593,23775077.01,,,0.999461,27158.35,0.999593,28826.46,0.999525,4.030466,24929,453_140_105
3053452,121,282,180,458819.0,-1,0.998215,15271259.65,,,0.998483,178076.06,0.998751,71577.6,0.998674,-12.080073,15528,282_180_121
3700630,50,341,130,4746830.63,-1,0.998967,6072545.28,,,0.998967,14746.94,0.999196,46127.48,0.999022,-1.9198656,18768,341_130_50
1794412,65,167,60,0.0,0,0.999944,40938460.81,,,0.999735,23835.0,0.999944,71520.0,0.999787,-5.75006,9191,167_60_65
4757245,65,437,160,2597350.81,1,1.001018,45520580.34,,,1.000786,263354.82,1.001018,47984.09,1.000982,1.4603138,24051,437_160_65
1697639,19,158,100,14270129.55,-1,1.001226,18583019.84,,,1.001165,7761.58,1.002499,16536.0,1.001592,15.449524,8700,158_100_19
5194824,44,477,40,1761856.44,-1,0.999913,16599062.14,,,0.999858,110294.73,1.000186,18297.0,1.000139,0.25987625,26239,477_40_44
2357749,122,218,420,0.0,0,0.99938,12224806.38,0.99938,0.99938,0.998994,293815.64,0.999766,810423.95,0.9992,-0.6002188,12032,218_420_122
452353,166,42,430,3299329.01,-1,0.994962,24921094.99,0.984702,0.987672,0.994962,75505.65,0.995232,388098.94,0.995006,5.700588,2353,42_430_166
5175136,156,475,150,2931370.96,-1,1.002145,3529743.11,,,1.001248,115589.7,1.003043,136161.22,1.002073,2.7394295,26140,475_150_156
937851,5,88,30,2487770.62,-1,0.998274,17635805.67,,,0.997752,22964.0,0.998969,34488.0,0.998239,9.690523,4843,88_30_5
3336427,192,308,60,922180.6,-1,0.999391,3162726.24,,,0.999036,2247.6,0.999658,449.8,0.999554,-2.9700994,16946,308_60_192
366475,174,34,390,0.0,0,1.006339,95604387.1,1.006339,1.006339,1.006246,75600.0,1.006619,3133.16,1.006604,2.629757,1909,34_390_174
254027,39,24,40,7010840.31,-1,1.000054,23180117.39,,,1.000003,53798.88,1.000509,3562.02,1.000478,3.9803982,1324,24_40_39
4962623,43,455,530,2408915.1,-1,1.000865,19697635.52,1.000528,1.000528,1.000932,741.85,1.001135,148.4,1.001101,-4.0000677,25078,455_530_43
3716634,54,342,380,0.0,0,1.00229,44690553.13,1.00229,1.00229,1.00223,3666.63,1.002501,47679.06,1.002249,4.0900707,18848,342_380_54
4041614,34,372,130,0.0,0,1.000205,17967788.44,,,0.99976,742.17,1.000286,5197.92,0.999826,16.009808,20473,372_130_34
2591894,43,240,90,759679.56,1,1.001736,4738491.75,,,1.001368,11041.46,1.001736,13330.8,1.001534,5.749464,13209,240_90_43
2859509,3,264,340,1498089.22,-1,0.99982,77508167.25,0.996919,0.997415,0.999745,24195.6,0.999894,8066.4,0.999857,-2.4598837,14554,264_340_3
94444,8,8,530,1999418.26,1,1.001661,56673543.52,1.00319,1.001848,1.000962,223589.1,1.001775,855593.7,1.00113,6.6399574,493,8_530_8
1728435,84,161,10,71407762.5,-1,0.999648,235628977.55,,,0.999507,2771.75,1.00029,391122.72,0.999513,2.5296211,8856,161_10_84
3536416,36,326,170,46133346.93,-1,1.000983,31850726.46,,,1.000923,47828.16,1.001224,3986.88,1.001201,-5.970001,17947,326_170_36
3604468,88,332,270,11554422.06,-1,1.000429,54843923.33,,,1.000357,6739.68,1.000607,3932.46,1.000515,5.3203106,18287,332_270_88
1787676,27,166,270,0.0,0,0.996254,21208110.56,,,0.995862,5847.52,0.996254,24543.81,0.995937,-6.3598156,9157,166_270_27
2610112,153,241,450,0.0,0,1.000725,3586153.74,1.000725,1.000725,1.000725,75744.26,1.001285,43441.97,1.001081,1.5199184,13300,241_450_153
4367276,96,401,460,4114625.37,-1,0.996063,79783187.89,0.993627,0.995332,0.996063,3168154.9,0.996306,145925.97,0.996296,4.0996075,22101,401_460_96
2842181,188,263,10,2619820.43,-1,0.999601,2081312.12,,,0.999601,17620.2,0.999886,4248.31,0.999831,-1.3297796,14466,263_10_188
1076385,48,100,460,746844.86,1,1.001183,21194711.9,1.00291,1.001471,1.000896,31447.9,1.001327,35080.92,1.0011,0.17046928,5546,100_460_48
2315149,108,214,480,553920.17,1,1.001787,9401736.58,1.002156,1.002089,1.001351,29853.0,1.001888,298.69,1.001883,-2.4598837,11818,214_480_108
2044453,4,190,80,5773896.27,1,0.99858,25562955.09,,,0.99836,26276.9,0.998635,36254.0,0.998476,-3.8701296,10458,190_80_4
1348581,190,125,520,2021498.18,1,1.003681,43212955.78,1.004381,1.004124,1.003052,28831.44,1.004054,44367.25,1.003447,-5.5599213,6927,125_520_190
902622,59,84,430,2082104.12,-1,0.994627,17698125.72,0.949382,0.98154,0.994627,5426.4,0.995001,11548.74,0.994746,-3.4302473,4663,84_430_59
4101613,33,377,380,188269.42,1,1.00515,10460189.16,1.012839,1.006431,1.004829,2885.35,1.00579,40056.83,1.004894,-2.6398897,20773,377_380_33
510961,186,48,150,0.0,0,1.000702,10477375.81,,,1.000702,9587.23,1.000835,18799.5,1.000747,0.53048134,2655,48_150_186
1272242,88,118,500,12731166.26,-1,1.000394,122842134.97,0.99943,0.99943,1.000276,7624.95,1.000571,16779.84,1.000368,10.67996,6540,118_500_88
2052901,138,190,500,45278.68,1,0.998193,5524965.97,0.999072,0.998721,0.997842,53127.36,0.999248,5684.0,0.999112,-12.130141,10500,190_500_138
873783,32,82,60,4786589.06,-1,0.99943,12373488.67,,,0.999321,15400.56,0.999757,9171.0,0.999595,5.7697296,4516,82_60_32
2837668,52,262,340,0.0,0,1.000044,7006637.77,1.000044,1.000044,1.000044,46620.72,1.000326,32260.41,1.00021,-7.0798397,14444,262_340_52
2702512,17,250,150,6491290.4,-1,0.995798,30089049.3,,,0.995385,38536.0,0.996185,1157.01,0.996162,-2.989769,13765,250_150_17
5187144,164,476,200,30655901.11,1,0.997886,16006247.93,,,0.997774,82245.24,0.997886,9792.2,0.997874,3.6501884,26200,476_200_164
4444347,167,408,460,1266803.45,1,0.998959,13353351.25,1.0,1.0,0.998647,95.92,0.998959,2302.8,0.998659,2.8204918,22486,408_460_167
3036157,139,280,410,0.0,0,1.002621,29810340.24,1.002621,1.002621,1.002713,11806.88,1.002806,16249.5,1.002752,1.180172,15441,280_410_139
3535611,31,326,130,62200.79,1,1.005531,234203.03,,,1.002168,106257.86,1.005531,53216.02,1.004411,0.28967857,17943,326_130_31
2491149,192,230,520,271969.22,1,0.998631,8866689.2,0.999191,0.999191,0.998351,60741.92,0.998631,12301.55,0.998584,2.4104118,12702,230_520_192
2787544,76,258,20,2431567.73,-1,0.999283,1872617.33,,,0.999155,27853.3,0.999792,157.02,0.999789,0.0500679,14192,258_20_76
3270521,86,302,70,1017585.86,1,0.998917,1191638.22,,,0.998509,41963.48,0.998917,5647.95,0.998869,-7.5799227,16617,302_70_86
1693238,152,157,420,0.0,0,0.998835,43747534.42,0.998835,0.998835,0.998713,36229.6,0.99929,14170.65,0.999128,-6.6798925,8677,157_420_152
260087,152,24,350,913337.13,1,1.002841,30109388.0,1.008034,1.004317,1.002431,1100.43,1.002869,36697.0,1.002444,-7.650256,1355,24_350_152
4011665,85,369,280,13973149.89,1,1.001461,42076901.84,,,1.000587,22005.62,1.001821,2729.72,1.001685,-11.51979,20323,369_280_85
3411683,48,314,530,0.0,0,0.995657,27946965.77,0.995657,0.995657,0.995657,778.7,0.995785,15576.0,0.995663,-0.6300211,17323,314_530_48
2480474,63,229,540,867385.0,1,0.994243,22475335.63,0.994243,0.994243,0.993836,29590.55,0.994243,48636.42,0.99399,11.409521,12649,229_540_63
4086359,179,376,160,34842077.27,-1,0.999245,198382952.92,,,0.999245,122512.0,0.999375,79030.56,0.999324,2.720356,20696,376_160_179
699512,176,65,500,0.0,0,0.99923,24930110.41,0.99923,0.99923,0.998773,117777.13,0.999382,144110.53,0.999047,-1.2201071,3625,65_500_176
3052129,191,282,110,79281273.51,1,1.000939,262575302.39,,,1.000741,36465.6,1.000972,91185.0,1.000807,1.1396408,15521,282_110_191
3994897,117,367,540,225477.06,1,0.999653,2161117.58,1.000532,0.999653,0.998774,34216.32,0.999653,776332.23,0.998811,11.320114,20239,367_540_117
1468917,159,137,30,786642.58,-1,1.00047,3967473.53,,,1.00047,6443.0,1.000781,1160.1,1.000733,-3.669858,7538,137_30_159
